"","Year","Month","YearMon","number_encounters","threemonth_spi","prevyear_spi","average_rainfall","season","Month_categorical","Year_categorical","dyad_id","threeseason","fourseason","dyad_species"
"146",2016,3,"2016-03",1,0.44,0.08,94.0271428571429,"Wet","Mar","2016","Fiji-Charles","Wet","Cold Wet","Dog-Leopard"
"147",2016,3,"2016-03",4,0.44,0.08,94.0271428571429,"Wet","Mar","2016","Xerxes-Goose","Wet","Cold Wet","Dog-Leopard"
"148",2016,4,"2016-04",3,0.74,0.03,30.75,"Wet","Apr","2016","Fiji-Charles","Cold Dry","Cold Wet","Dog-Leopard"
"149",2012,4,"2012-04",1,-0.14,0.16,30.75,"Wet","Apr","2012","FThree-Chalak","Cold Dry","Cold Wet","Leopard-Lion"
"150",2012,4,"2012-04",2,-0.14,0.16,30.75,"Wet","Apr","2012","Krystal-Chalak","Cold Dry","Cold Wet","Leopard-Lion"
"151",2012,5,"2012-05",1,-0.43,0.16,0,"Wet","May","2012","FThree-Chalak","Cold Dry","Cold Wet","Leopard-Lion"
"152",2012,5,"2012-05",4,-0.43,0.16,0,"Wet","May","2012","FThree-Goose","Cold Dry","Cold Wet","Leopard-Lion"
"153",2012,5,"2012-05",3,-0.43,0.16,0,"Wet","May","2012","Krystal-Chalak","Cold Dry","Cold Wet","Leopard-Lion"
"154",2012,5,"2012-05",4,-0.43,0.16,0,"Wet","May","2012","Valentina-Chalak","Cold Dry","Cold Wet","Leopard-Lion"
"155",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","FThree-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"156",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","FThree-Goose","Cold Dry","Cold Dry","Leopard-Lion"
"157",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","FEight-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"158",2012,7,"2012-07",2,0.7,0.16,0,"Dry","Jul","2012","FThree-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"159",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","FThree-Goose","Cold Dry","Cold Dry","Leopard-Lion"
"160",2012,7,"2012-07",3,0.7,0.16,0,"Dry","Jul","2012","Krystal-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"161",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","Mike-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"162",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","Stumpy-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"163",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","Valentina-Chalak","Cold Dry","Cold Dry","Leopard-Lion"
"164",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Doohan-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"165",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FEight-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"166",2012,8,"2012-08",4,1.17,0.16,0,"Dry","Aug","2012","FSeven-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"167",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","FThree-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"168",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Krystal-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"169",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Mike-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"170",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Stumpy-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"171",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Valentina-Chalak","Hot Dry","Cold Dry","Leopard-Lion"
"172",2012,9,"2012-09",1,0.91,0.12,0.625,"Dry","Sep","2012","Doohan-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"173",2012,9,"2012-09",3,0.91,0.12,0.625,"Dry","Sep","2012","FThree-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"174",2012,9,"2012-09",2,0.91,0.12,0.625,"Dry","Sep","2012","Krystal-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"175",2012,9,"2012-09",3,0.91,0.12,0.625,"Dry","Sep","2012","Valentina-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"176",2012,10,"2012-10",1,-0.1,0.14,12.125,"Dry","Oct","2012","Chloe-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"177",2012,10,"2012-10",4,-0.1,0.14,12.125,"Dry","Oct","2012","Krystal-Chalak","Hot Dry","Hot Dry","Leopard-Lion"
"178",2015,9,"2015-09",3,0.93,-0.41,0.625,"Dry","Sep","2015","Buzz-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"179",2015,9,"2015-09",1,0.93,-0.41,0.625,"Dry","Sep","2015","FEight-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"180",2015,9,"2015-09",4,0.93,-0.41,0.625,"Dry","Sep","2015","FThree-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"181",2015,9,"2015-09",4,0.93,-0.41,0.625,"Dry","Sep","2015","Woody-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"182",2015,10,"2015-10",1,-0.49,-0.18,12.125,"Dry","Oct","2015","Buzz-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"183",2015,10,"2015-10",2,-0.49,-0.18,12.125,"Dry","Oct","2015","FThree-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"184",2015,10,"2015-10",1,-0.49,-0.18,12.125,"Dry","Oct","2015","Woody-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"185",2015,11,"2015-11",4,-0.94,-0.26,38.3230769230769,"Dry","Nov","2015","Buzz-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"186",2015,11,"2015-11",1,-0.94,-0.26,38.3230769230769,"Dry","Nov","2015","Buzz-Goose","Hot Dry","Hot Dry","Leopard-Lion"
"187",2015,11,"2015-11",2,-0.94,-0.26,38.3230769230769,"Dry","Nov","2015","FThree-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"188",2015,11,"2015-11",2,-0.94,-0.26,38.3230769230769,"Dry","Nov","2015","Woody-Charles","Hot Dry","Hot Dry","Leopard-Lion"
"189",2015,12,"2015-12",2,-0.54,-0.49,126.070769230769,"Wet","Dec","2015","Buzz-Charles","Wet","Hot Wet","Leopard-Lion"
"190",2015,12,"2015-12",2,-0.54,-0.49,126.070769230769,"Wet","Dec","2015","Woody-Charles","Wet","Hot Wet","Leopard-Lion"
"191",2016,1,"2016-01",1,-0.55,-0.46,138.971428571429,"Wet","Jan","2016","Buzz-Goose","Wet","Hot Wet","Leopard-Lion"
"192",2016,1,"2016-01",1,-0.55,-0.46,138.971428571429,"Wet","Jan","2016","FThree-Charles","Wet","Hot Wet","Leopard-Lion"
"193",2016,1,"2016-01",1,-0.55,-0.46,138.971428571429,"Wet","Jan","2016","FThree-Goose","Wet","Hot Wet","Leopard-Lion"
"194",2016,1,"2016-01",1,-0.55,-0.46,138.971428571429,"Wet","Jan","2016","Woody-Goose","Wet","Hot Wet","Leopard-Lion"
"195",2016,2,"2016-02",1,-0.53,-0.29,97.4785714285714,"Wet","Feb","2016","Buzz-Goose","Wet","Hot Wet","Leopard-Lion"
"196",2016,2,"2016-02",1,-0.53,-0.29,97.4785714285714,"Wet","Feb","2016","FThree-Charles","Wet","Hot Wet","Leopard-Lion"
"197",2016,2,"2016-02",1,-0.53,-0.29,97.4785714285714,"Wet","Feb","2016","Woody-Goose","Wet","Hot Wet","Leopard-Lion"
"198",2016,3,"2016-03",1,0.44,0.08,94.0271428571429,"Wet","Mar","2016","Buzz-Goose","Wet","Cold Wet","Leopard-Lion"
"199",2016,3,"2016-03",1,0.44,0.08,94.0271428571429,"Wet","Mar","2016","Woody-Goose","Wet","Cold Wet","Leopard-Lion"
"200",2016,4,"2016-04",1,0.74,0.03,30.75,"Wet","Apr","2016","FThree-Charles","Cold Dry","Cold Wet","Leopard-Lion"
"201",2016,12,"2016-12",3,-0.03,0.34,126.070769230769,"Wet","Dec","2016","FEight-Molelo","Wet","Hot Wet","Leopard-Lion"
"202",2017,1,"2017-01",1,0.52,0.65,138.971428571429,"Wet","Jan","2017","FEight-Molelo","Wet","Hot Wet","Leopard-Lion"
"203",2017,1,"2017-01",2,0.52,0.65,138.971428571429,"Wet","Jan","2017","FThree-Thaba","Wet","Hot Wet","Leopard-Lion"
"204",2017,2,"2017-02",1,1.42,1.37,97.4785714285714,"Wet","Feb","2017","Buzz-Thaba","Wet","Hot Wet","Leopard-Lion"
"205",2017,2,"2017-02",1,1.42,1.37,97.4785714285714,"Wet","Feb","2017","FEight-Molelo","Wet","Hot Wet","Leopard-Lion"
"206",2017,3,"2017-03",1,1.14,1.02,94.0271428571429,"Wet","Mar","2017","FThree-Thaba","Wet","Cold Wet","Leopard-Lion"
"207",2017,4,"2017-04",1,1.22,1.01,30.75,"Wet","Apr","2017","FThree-Thaba","Cold Dry","Cold Wet","Leopard-Lion"
"208",2017,5,"2017-05",1,0.46,1.01,0,"Wet","May","2017","Buzz-Goose","Cold Dry","Cold Wet","Leopard-Lion"
"209",2017,5,"2017-05",1,0.46,1.01,0,"Wet","May","2017","FThree-Goose","Cold Dry","Cold Wet","Leopard-Lion"
"210",2017,5,"2017-05",4,0.46,1.01,0,"Wet","May","2017","FThree-Thaba","Cold Dry","Cold Wet","Leopard-Lion"
"211",2017,6,"2017-06",1,0.62,1.02,6.53571428571429,"Dry","Jun","2017","FEight-Rolo","Cold Dry","Cold Dry","Leopard-Lion"
"212",2017,6,"2017-06",3,0.62,1.02,6.53571428571429,"Dry","Jun","2017","FThree-Goose","Cold Dry","Cold Dry","Leopard-Lion"
"213",2017,6,"2017-06",1,0.62,1.02,6.53571428571429,"Dry","Jun","2017","FThree-Rolo","Cold Dry","Cold Dry","Leopard-Lion"
"214",2017,7,"2017-07",1,0.7,1.02,0,"Dry","Jul","2017","FThree-Rramowa","Cold Dry","Cold Dry","Leopard-Lion"
"215",2017,7,"2017-07",3,0.7,1.02,0,"Dry","Jul","2017","FThree-Thaba","Cold Dry","Cold Dry","Leopard-Lion"
"216",2017,8,"2017-08",2,1.17,1.02,0,"Dry","Aug","2017","FEight-Rolo","Hot Dry","Cold Dry","Leopard-Lion"
"217",2017,8,"2017-08",4,1.17,1.02,0,"Dry","Aug","2017","FThree-Pavarotti","Hot Dry","Cold Dry","Leopard-Lion"
"218",2017,8,"2017-08",2,1.17,1.02,0,"Dry","Aug","2017","FThree-Rolo","Hot Dry","Cold Dry","Leopard-Lion"
"219",2017,9,"2017-09",1,0.91,1.02,0.625,"Dry","Sep","2017","FEight-Rolo","Hot Dry","Hot Dry","Leopard-Lion"
"220",2017,9,"2017-09",4,0.91,1.02,0.625,"Dry","Sep","2017","FThree-Pavarotti","Hot Dry","Hot Dry","Leopard-Lion"
"221",2017,9,"2017-09",4,0.91,1.02,0.625,"Dry","Sep","2017","FThree-Rolo","Hot Dry","Hot Dry","Leopard-Lion"
"222",2017,9,"2017-09",2,0.91,1.02,0.625,"Dry","Sep","2017","FThree-Rramowa","Hot Dry","Hot Dry","Leopard-Lion"
"223",2017,10,"2017-10",4,0.86,0.92,12.125,"Dry","Oct","2017","FThree-Pavarotti","Hot Dry","Hot Dry","Leopard-Lion"
"224",2017,10,"2017-10",1,0.86,0.92,12.125,"Dry","Oct","2017","FThree-Rolo","Hot Dry","Hot Dry","Leopard-Lion"
"225",2017,11,"2017-11",1,0.42,1.04,38.3230769230769,"Dry","Nov","2017","FThree-Pavarotti","Hot Dry","Hot Dry","Leopard-Lion"
"226",2012,4,"2012-04",1,-0.14,0.16,30.75,"Wet","Apr","2012","FThree-Priya","Cold Dry","Cold Wet","Cheetah-Lion"
"227",2012,4,"2012-04",1,-0.14,0.16,30.75,"Wet","Apr","2012","Krystal-Priya","Cold Dry","Cold Wet","Cheetah-Lion"
"228",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","FThree-Ferrari","Cold Dry","Cold Dry","Cheetah-Lion"
"229",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","FThree-Qamar","Cold Dry","Cold Dry","Cheetah-Lion"
"230",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","Krystal-Qamar","Cold Dry","Cold Dry","Cheetah-Lion"
"231",2012,6,"2012-06",1,-0.6,0.16,6.53571428571429,"Dry","Jun","2012","Valentina-Qamar","Cold Dry","Cold Dry","Cheetah-Lion"
"232",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","Doohan-Lea","Cold Dry","Cold Dry","Cheetah-Lion"
"233",2012,7,"2012-07",2,0.7,0.16,0,"Dry","Jul","2012","FThree-Qamar","Cold Dry","Cold Dry","Cheetah-Lion"
"234",2012,7,"2012-07",1,0.7,0.16,0,"Dry","Jul","2012","Stumpy-Lea","Cold Dry","Cold Dry","Cheetah-Lion"
"235",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Chloe-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"236",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Doohan-Ferrari","Hot Dry","Cold Dry","Cheetah-Lion"
"237",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Doohan-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"238",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","FEight-Ferrari","Hot Dry","Cold Dry","Cheetah-Lion"
"239",2012,8,"2012-08",3,1.17,0.16,0,"Dry","Aug","2012","FEight-Fredericks","Hot Dry","Cold Dry","Cheetah-Lion"
"240",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FEight-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"241",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FEight-Priya","Hot Dry","Cold Dry","Cheetah-Lion"
"242",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FEight-Qamar","Hot Dry","Cold Dry","Cheetah-Lion"
"243",2012,8,"2012-08",4,1.17,0.16,0,"Dry","Aug","2012","FSeven-Fredericks","Hot Dry","Cold Dry","Cheetah-Lion"
"244",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FSeven-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"245",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","FSeven-Priya","Hot Dry","Cold Dry","Cheetah-Lion"
"246",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Krystal-Qamar","Hot Dry","Cold Dry","Cheetah-Lion"
"247",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Mike-Ferrari","Hot Dry","Cold Dry","Cheetah-Lion"
"248",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Mike-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"249",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Mike-Qamar","Hot Dry","Cold Dry","Cheetah-Lion"
"250",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Stumpy-Ferrari","Hot Dry","Cold Dry","Cheetah-Lion"
"251",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Stumpy-Fredericks","Hot Dry","Cold Dry","Cheetah-Lion"
"252",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Stumpy-Lea","Hot Dry","Cold Dry","Cheetah-Lion"
"253",2012,8,"2012-08",1,1.17,0.16,0,"Dry","Aug","2012","Stumpy-Qamar","Hot Dry","Cold Dry","Cheetah-Lion"
"254",2012,8,"2012-08",2,1.17,0.16,0,"Dry","Aug","2012","Valentina-Qamar","Hot Dry","Cold Dry","Cheetah-Lion"
"255",2012,9,"2012-09",1,0.91,0.12,0.625,"Dry","Sep","2012","Doohan-Priya","Hot Dry","Hot Dry","Cheetah-Lion"
"256",2012,9,"2012-09",2,0.91,0.12,0.625,"Dry","Sep","2012","FThree-Ferrari","Hot Dry","Hot Dry","Cheetah-Lion"
"257",2012,9,"2012-09",3,0.91,0.12,0.625,"Dry","Sep","2012","FThree-Lea","Hot Dry","Hot Dry","Cheetah-Lion"
"258",2012,9,"2012-09",1,0.91,0.12,0.625,"Dry","Sep","2012","FThree-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"259",2012,9,"2012-09",1,0.91,0.12,0.625,"Dry","Sep","2012","Krystal-Lea","Hot Dry","Hot Dry","Cheetah-Lion"
"260",2012,9,"2012-09",1,0.91,0.12,0.625,"Dry","Sep","2012","Valentina-Lea","Hot Dry","Hot Dry","Cheetah-Lion"
"261",2012,10,"2012-10",1,-0.1,0.14,12.125,"Dry","Oct","2012","FEight-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"262",2012,10,"2012-10",2,-0.1,0.14,12.125,"Dry","Oct","2012","Krystal-Ferrari","Hot Dry","Hot Dry","Cheetah-Lion"
"263",2012,10,"2012-10",1,-0.1,0.14,12.125,"Dry","Oct","2012","Krystal-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"264",2012,10,"2012-10",1,-0.1,0.14,12.125,"Dry","Oct","2012","Stumpy-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"265",2012,11,"2012-11",1,-0.55,-0.01,38.3230769230769,"Dry","Nov","2012","FSeven-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"266",2012,12,"2012-12",1,-0.42,-0.45,126.070769230769,"Wet","Dec","2012","Chloe-Priya","Wet","Hot Wet","Cheetah-Lion"
"267",2012,12,"2012-12",1,-0.42,-0.45,126.070769230769,"Wet","Dec","2012","FEight-Lea","Wet","Hot Wet","Cheetah-Lion"
"268",2012,12,"2012-12",2,-0.42,-0.45,126.070769230769,"Wet","Dec","2012","FEight-Priya","Wet","Hot Wet","Cheetah-Lion"
"269",2012,12,"2012-12",1,-0.42,-0.45,126.070769230769,"Wet","Dec","2012","FSeven-Priya","Wet","Hot Wet","Cheetah-Lion"
"270",2012,12,"2012-12",1,-0.42,-0.45,126.070769230769,"Wet","Dec","2012","Stumpy-Priya","Wet","Hot Wet","Cheetah-Lion"
"271",2013,1,"2013-01",1,0.32,-0.04,138.971428571429,"Wet","Jan","2013","FEight-Priya","Wet","Hot Wet","Cheetah-Lion"
"272",2013,1,"2013-01",1,0.32,-0.04,138.971428571429,"Wet","Jan","2013","Stumpy-Lea","Wet","Hot Wet","Cheetah-Lion"
"273",2013,1,"2013-01",1,0.32,-0.04,138.971428571429,"Wet","Jan","2013","Stumpy-Qamar","Wet","Hot Wet","Cheetah-Lion"
"274",2013,3,"2013-03",1,-0.04,-0.63,94.0271428571429,"Wet","Mar","2013","Stumpy-Qamar","Wet","Cold Wet","Cheetah-Lion"
"275",2015,9,"2015-09",1,0.93,-0.41,0.625,"Dry","Sep","2015","FEight-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"276",2015,9,"2015-09",1,0.93,-0.41,0.625,"Dry","Sep","2015","Pride-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"277",2015,10,"2015-10",1,-0.49,-0.18,12.125,"Dry","Oct","2015","Hector-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"278",2015,10,"2015-10",1,-0.49,-0.18,12.125,"Dry","Oct","2015","Pride-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"279",2015,11,"2015-11",1,-0.94,-0.26,38.3230769230769,"Dry","Nov","2015","Pride-Qamar","Hot Dry","Hot Dry","Cheetah-Lion"
"280",2015,12,"2015-12",1,-0.54,-0.49,126.070769230769,"Wet","Dec","2015","Buzz-Qamar","Wet","Hot Wet","Cheetah-Lion"
"281",2015,12,"2015-12",1,-0.54,-0.49,126.070769230769,"Wet","Dec","2015","FEight-Qamar","Wet","Hot Wet","Cheetah-Lion"
"282",2015,12,"2015-12",1,-0.54,-0.49,126.070769230769,"Wet","Dec","2015","Woody-Qamar","Wet","Hot Wet","Cheetah-Lion"
"283",2016,1,"2016-01",1,-0.55,-0.46,138.971428571429,"Wet","Jan","2016","Hector-Qamar","Wet","Hot Wet","Cheetah-Lion"
"284",2016,3,"2016-03",1,0.44,0.08,94.0271428571429,"Wet","Mar","2016","FEight-Qamar","Wet","Cold Wet","Cheetah-Lion"
"285",2016,4,"2016-04",1,0.74,0.03,30.75,"Wet","Apr","2016","Buzz-Qamar","Cold Dry","Cold Wet","Cheetah-Lion"
"286",2016,4,"2016-04",1,0.74,0.03,30.75,"Wet","Apr","2016","FEight-Qamar","Cold Dry","Cold Wet","Cheetah-Lion"
"287",2016,4,"2016-04",1,0.74,0.03,30.75,"Wet","Apr","2016","Woody-Qamar","Cold Dry","Cold Wet","Cheetah-Lion"
